username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;place_full_name;location;timezone;profile_location_name
ka11442;2017-12-05 02:37;2;0;"الف مبروك";;;;"937949017341820928";https://twitter.com/ka11442/status/937949017341820928;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-05 02:31;1;0;"";;;;"937947433836924933";https://twitter.com/ka11442/status/937947433836924933;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-05 01:24;1;0;"موفقين";;;;"937930545157328896";https://twitter.com/ka11442/status/937930545157328896;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-05 01:20;0;0;"موفقين";;;;"937929632480940032";https://twitter.com/ka11442/status/937929632480940032;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-05 01:16;0;0;"موفقين";;;;"937928716767940614";https://twitter.com/ka11442/status/937928716767940614;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-04 14:44;1;0;"رووووعهه";;;;"937769600737071104";https://twitter.com/ka11442/status/937769600737071104;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-04 14:18;0;0;"لانادركذبه ف البعض";;;;"937763083099017216";https://twitter.com/ka11442/status/937763083099017216;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-04 11:22;1;0;"روووعهه";;;;"937718666791145483";https://twitter.com/ka11442/status/937718666791145483;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-04 11:11;0;0;"موفقين";;;;"937715886345027585";https://twitter.com/ka11442/status/937715886345027585;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-04 10:53;1;0;"مساء الورد⚘";;;;"937711371122237441";https://twitter.com/ka11442/status/937711371122237441;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-04 10:19;3;0;"تسلمين ي عمري";;;;"937702839303987200";https://twitter.com/ka11442/status/937702839303987200;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-04 07:59;1;0;"موفقين";;;;"937667767242719232";https://twitter.com/ka11442/status/937667767242719232;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-04 07:52;0;0;"رووووعهه";;;;"937665811791130624";https://twitter.com/ka11442/status/937665811791130624;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-04 05:17;1;0;"يسلموووو";;;;"937626950364991489";https://twitter.com/ka11442/status/937626950364991489;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-04 02:09;0;0;"";;;;"937579474161426433";https://twitter.com/ka11442/status/937579474161426433;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-04 02:08;0;0;"اميين ي رب";;;;"937579254266593280";https://twitter.com/ka11442/status/937579254266593280;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-04 02:07;0;0;"صباح النور";;;;"937579179893317632";https://twitter.com/ka11442/status/937579179893317632;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-03 16:03;0;0;"موفقين";;;;"937427034711707649";https://twitter.com/ka11442/status/937427034711707649;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-03 16:02;0;0;"موفقين";;;;"937426723636903937";https://twitter.com/ka11442/status/937426723636903937;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-03 16:00;1;0;"موفقين";;;;"937426454991851520";https://twitter.com/ka11442/status/937426454991851520;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-03 15:52;0;0;"تلاقي الخير";;;;"937424337308700672";https://twitter.com/ka11442/status/937424337308700672;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-03 15:26;1;0;"وانتي من اهل الخير";;;;"937417819087671296";https://twitter.com/ka11442/status/937417819087671296;;‏صلّي على النبيﷺ. ,None,
