username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;place_full_name;location;timezone;profile_location_name
MeilydiaNur;2017-12-03 13:10;0;0;"Gw belom boleh tidur nih?";;;;"937383495466336256";https://twitter.com/MeilydiaNur/status/937383495466336256;;Indonesia,Bangkok,
MeilydiaNur;2017-12-03 13:07;0;0;"Trus jurr, kalo gw tidur, lo ngapain jur?";;;;"937382740248244225";https://twitter.com/MeilydiaNur/status/937382740248244225;;Indonesia,Bangkok,
MeilydiaNur;2017-12-03 13:02;0;0;"Gaklah. Becanda ja. Jangan dianggep serius";;;;"937381570544939008";https://twitter.com/MeilydiaNur/status/937381570544939008;;Indonesia,Bangkok,
MeilydiaNur;2017-12-03 12:59;0;0;"Sorry. Gak level main tinder. Pakenya people nearby";;;;"937380680291385345";https://twitter.com/MeilydiaNur/status/937380680291385345;;Indonesia,Bangkok,
MeilydiaNur;2017-12-03 12:56;0;0;"Trus kalo gk ada kawan pas insom, ngapain aja jur?";;;;"937380100747665414";https://twitter.com/MeilydiaNur/status/937380100747665414;;Indonesia,Bangkok,
MeilydiaNur;2017-12-03 12:42;0;0;"Biar bersensasi gitu mbak";;;;"937376567386181632";https://twitter.com/MeilydiaNur/status/937376567386181632;;Indonesia,Bangkok,
MeilydiaNur;2017-12-03 12:40;0;0;"Seru seruuuuu";;;;"937375982872289280";https://twitter.com/MeilydiaNur/status/937375982872289280;;Indonesia,Bangkok,
MeilydiaNur;2017-12-03 12:40;0;0;"Ngapain nunggu 3 bulan jurrrr. Gak skalian selametan pake pengajian?";;;;"937375931974369280";https://twitter.com/MeilydiaNur/status/937375931974369280;;Indonesia,Bangkok,
MeilydiaNur;2017-12-03 12:39;0;0;"Apa kita perlu ke bakso idola lagi buat curhat2an ?";;;;"937375715653070848";https://twitter.com/MeilydiaNur/status/937375715653070848;;Indonesia,Bangkok,
MeilydiaNur;2017-12-03 12:38;0;0;"Terimakasih mas pengharapannya";;;;"937375481686396928";https://twitter.com/MeilydiaNur/status/937375481686396928;;Indonesia,Bangkok,
