username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;place_full_name;location;timezone;profile_location_name
Jalinnerubio;2017-12-06 02:03;0;1;"@janec0bain";;@janec0bain;;"938302908008984577";https://twitter.com/Jalinnerubio/status/938302908008984577;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-06 01:39;1;1;"https:// twitter.com/janec0bain/sta tus/938296256643895296 …";;;;"938296904345161728";https://twitter.com/Jalinnerubio/status/938296904345161728;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-05 22:26;0;3;"my queen https:// twitter.com/youngbabycoco/ status/938246330752950278 …";;;;"938248160748756992";https://twitter.com/Jalinnerubio/status/938248160748756992;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-05 15:23;0;0;"say less, u already kno wtf goin on";;;;"938141756276822017";https://twitter.com/Jalinnerubio/status/938141756276822017;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-05 14:11;0;3;"everyone from class of 15 is a disaster, not just miami, worldwide";;;;"938123672778428421";https://twitter.com/Jalinnerubio/status/938123672778428421;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-05 14:07;1;4;"nigga i deadass was thinking this all fucking week https:// twitter.com/genoemis/statu s/938116826965397505 …";;;;"938122592661188608";https://twitter.com/Jalinnerubio/status/938122592661188608;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-05 11:31;0;0;"i aint ever see u do dis";;;;"938083491404795905";https://twitter.com/Jalinnerubio/status/938083491404795905;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-05 11:31;0;0;"gurl dis aint u";;;;"938083469279801347";https://twitter.com/Jalinnerubio/status/938083469279801347;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-05 11:27;0;1;"when margie would always sit next to angel on the bus in 1st grade >>";;;;"938082502819876865";https://twitter.com/Jalinnerubio/status/938082502819876865;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-05 11:27;0;2;"why u always asking for a job when u got one";;;;"938082290269327365";https://twitter.com/Jalinnerubio/status/938082290269327365;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-05 11:23;0;0;"yall need to slide back to south fla n do a show at art basel";;;;"938081330667114499";https://twitter.com/Jalinnerubio/status/938081330667114499;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-05 11:12;0;0;"nigga honestly https:// twitter.com/_emily_huff/st atus/937607649511792640 …";;;;"938078702503710721";https://twitter.com/Jalinnerubio/status/938078702503710721;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-05 11:11;0;0;"cancer sucks nigga";;;;"938078463243751424";https://twitter.com/Jalinnerubio/status/938078463243751424;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-05 11:09;0;0;"this shit literally broke my heart into pieces. I love you so much. You’ll get thru this. :( love for you and for @Pouyalilpou";;@Pouyalilpou;;"938077801617469440";https://twitter.com/Jalinnerubio/status/938077801617469440;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-05 11:05;5;7;"literally dont wanna do shit w life anymore just sleep";;;;"938076792111366146";https://twitter.com/Jalinnerubio/status/938076792111366146;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-05 10:51;0;1;"yes";;;;"938073318795698176";https://twitter.com/Jalinnerubio/status/938073318795698176;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-05 00:03;0;1;"@nmiliann best dog sitter";;@nmiliann;;"937910371511427072";https://twitter.com/Jalinnerubio/status/937910371511427072;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-04 16:27;0;1;"girl im 19 when tf else am i gonna have time to inventar";;;;"937795540774989831";https://twitter.com/Jalinnerubio/status/937795540774989831;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-04 16:25;0;0;"0317";;;;"937794987852468225";https://twitter.com/Jalinnerubio/status/937794987852468225;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-04 16:14;0;0;"the pink is fading off my hair already, what color should i do next";;;;"937792357898113025";https://twitter.com/Jalinnerubio/status/937792357898113025;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-04 14:06;1;1;"i like my future career path, just not fucking with all the bs in the way";;;;"937760118648827907";https://twitter.com/Jalinnerubio/status/937760118648827907;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-04 11:15;1;1;"@janec0bain https:// twitter.com/yahboyjiraiya/ status/859858963382272002 …";;@janec0bain;;"937716969050165248";https://twitter.com/Jalinnerubio/status/937716969050165248;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-03 23:36;1;0;"bored";;;;"937541112725729280";https://twitter.com/Jalinnerubio/status/937541112725729280;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-03 19:22;0;0;"wtp";;;;"937477222151131136";https://twitter.com/Jalinnerubio/status/937477222151131136;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-03 13:23;0;0;"https:// twitter.com/mikaymckenz/st atus/936699230730772480 …";;;;"937386881968410624";https://twitter.com/Jalinnerubio/status/937386881968410624;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-03 02:05;0;0;"wtp";;;;"937216271569051648";https://twitter.com/Jalinnerubio/status/937216271569051648;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-02 22:28;2;8;"baby tijeras pic.twitter.com/ncOaBeXDpP";;;;"937161539785822208";https://twitter.com/Jalinnerubio/status/937161539785822208;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-02 15:22;0;1;"yes";;;;"937054465017999360";https://twitter.com/Jalinnerubio/status/937054465017999360;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-02 14:42;0;0;"nigga if i dont vibe n smoke a fat ass wood w @RobbBanks one day, i aint dying happy";;@RobbBanks;;"937044227967602688";https://twitter.com/Jalinnerubio/status/937044227967602688;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-02 14:28;0;0;"rts 10 times";;;;"937040695034040320";https://twitter.com/Jalinnerubio/status/937040695034040320;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-02 14:18;0;1;"sorry shorty :( backwoods only. u still gorgeous tho";;;;"937038190153695232";https://twitter.com/Jalinnerubio/status/937038190153695232;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-02 14:10;0;2;"worst tweet i seen on my TL today https:// twitter.com/yrodd_/status/ 937034158572015616 …";;;;"937036289894961152";https://twitter.com/Jalinnerubio/status/937036289894961152;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-02 13:34;1;1;"https:// twitter.com/emmiwith/statu s/937024858143248384 …";;;;"937027229271429120";https://twitter.com/Jalinnerubio/status/937027229271429120;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-02 12:42;1;6;"marathon night w skipskip?";;;;"937014000935735296";https://twitter.com/Jalinnerubio/status/937014000935735296;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-02 12:37;1;2;"like the sun";;;;"937012972613984256";https://twitter.com/Jalinnerubio/status/937012972613984256;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-02 12:36;0;3;"guy best friends r just as fire as girl bffs";;;;"937012676005449729";https://twitter.com/Jalinnerubio/status/937012676005449729;Miami, FL;Miami, Florida ,Quito,
Jalinnerubio;2017-12-02 12:01;1;3;"a classic https:// twitter.com/mike_el_boss/s tatus/936747311170023424 …";;;;"937003809192194049";https://twitter.com/Jalinnerubio/status/937003809192194049;Miami, FL;Miami, Florida ,Quito,
