username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;place_full_name;location;timezone;profile_location_name
milphewha;2017-12-06 08:33;0;0;"이 신발 와이드 있는지 궁금합니다! 와이드 버젼이 있을까요??";;;;"938401037358166016";https://twitter.com/milphewha/status/938401037358166016;;None,None,
