username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;place_full_name;location;timezone;profile_location_name
evyycs;2017-12-06 23:02;0;0;"Se não fosse aquelas aulas de criação e direção de arte nada disso seria possível @Gabi__b hahahahah aquelas";;@Gabi__b;;"938619693023268864";https://twitter.com/evyycs/status/938619693023268864;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-06 23:01;0;0;"Consultoria de feed de Instagram as 2h da madrugada";;;;"938619358435315712";https://twitter.com/evyycs/status/938619358435315712;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-06 21:08;0;1;"Siiim";;;;"938590887382265856";https://twitter.com/evyycs/status/938590887382265856;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-06 19:56;0;0;"https:// open.spotify.com/track/76wOtBu6 LXY94qkQ1XRhPx?si=ZMPU0maQ …";;;;"938572773022208005";https://twitter.com/evyycs/status/938572773022208005;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-06 19:30;0;0;"Tava a semana toda ansiosa pela comic con, agora to triste pq n quero ficar sozinha. Como me entender?";;;;"938566471717982208";https://twitter.com/evyycs/status/938566471717982208;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-06 18:44;0;0;"Negócio ridículo, tá até errado";;;;"938554828229357570";https://twitter.com/evyycs/status/938554828229357570;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-06 18:44;0;0;"Digaaaa";;;;"938554769177825281";https://twitter.com/evyycs/status/938554769177825281;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-06 16:14;0;0;"me mato durante 4 anos pra criar slogan bom na faculdade pra ver cliente aprovar isso na vida real pic.twitter.com/CmLwBAuhbh";;;;"938517124712140800";https://twitter.com/evyycs/status/938517124712140800;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-06 15:31;0;1;"Que pessoa me ama mais do que ela? hahahahah pic.twitter.com/9F5npfwbr0";;;;"938506223661481986";https://twitter.com/evyycs/status/938506223661481986;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-06 13:58;0;0;"pq eu só consigo passar sombra certo no olho direito?";;;;"938482831478620160";https://twitter.com/evyycs/status/938482831478620160;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-06 13:26;0;0;"Que preguiça de sair";;;;"938474683971883008";https://twitter.com/evyycs/status/938474683971883008;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-06 13:24;0;0;"Omg! Can’t wait to see";;;;"938474322401914880";https://twitter.com/evyycs/status/938474322401914880;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-06 09:37;0;0;"sentir saudade de algo que você nunca teve é horrível";;;;"938417073423822848";https://twitter.com/evyycs/status/938417073423822848;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-06 08:11;0;0;"mais um dia com a minha amada vizinha inspirada no forró, ninguém merece";;;;"938395508841820160";https://twitter.com/evyycs/status/938395508841820160;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-06 08:11;0;0;"Queria ver de perto assim mas pode deixar que eu dou um jeito, levarei plaquinha hahaha aquelas";;;;"938395379565039617";https://twitter.com/evyycs/status/938395379565039617;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-06 07:57;0;0;"Tem como pular logo pra amanhã? Quero logo a Comic Con!";;;;"938391887974674432";https://twitter.com/evyycs/status/938391887974674432;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-05 21:08;0;0;"Quando for lá vou subir então kkk";;;;"938228529732505600";https://twitter.com/evyycs/status/938228529732505600;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-05 21:07;0;0;"Fez cursinho com a dona Caroline hahahahaha";;;;"938228493212639233";https://twitter.com/evyycs/status/938228493212639233;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-05 20:57;0;0;". @Miguel https:// open.spotify.com/track/7JU0nyGv KLawxIQ1LYhJgy?si=j6d5RyIp …";;@Miguel;;"938225964764590082";https://twitter.com/evyycs/status/938225964764590082;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-05 20:53;0;0;"Quem é você aqui?????";;;;"938224889705660416";https://twitter.com/evyycs/status/938224889705660416;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-05 19:15;0;1;"https://www. instagram.com/p/BcVx2feFDNx/";;;;"938200237281292288";https://twitter.com/evyycs/status/938200237281292288;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-05 19:07;0;0;"Ainda não superei essa foto e o fato dele estar tão parecido com o @pic.twitter.com/DK5heqbv7F";;@pic;;"938198207968014336";https://twitter.com/evyycs/status/938198207968014336;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-05 18:45;0;0;"Seriooo? Quando eu fui lá falaram que não podia :(";;;;"938192594982572032";https://twitter.com/evyycs/status/938192594982572032;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-05 15:01;0;2;"um tiro desses https:// twitter.com/foredwinhonore t/status/938040368704212992 …";;;;"938136236358807552";https://twitter.com/evyycs/status/938136236358807552;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-05 14:06;0;0;"Como é gravar um filme de ação? O que você mais gostou dessa nova experiência? #SonynaCCXP";;;#SonynaCCXP;"938122426512281600";https://twitter.com/evyycs/status/938122426512281600;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-05 14:04;0;0;"O que podemos esperar do seu personagem em “Jumanji: bem-vindo à selva?” #SonynaCCXP";;;#SonynaCCXP;"938121936105824256";https://twitter.com/evyycs/status/938121936105824256;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-05 13:27;0;0;"Acabou de publicar uma foto em Sesc 24 de Maio https://www. instagram.com/p/BcVKEnLlfEM/";;;;"938112613069631489";https://twitter.com/evyycs/status/938112613069631489;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-05 13:20;0;0;"TCC completamente culpado";;;;"938110919816744960";https://twitter.com/evyycs/status/938110919816744960;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-05 13:20;0;0;"Contando todo esse tempo que passei ouvindo música no Spotify, mais os quase três meses seguidos no YouTube 15h por dia, acho que da um bom número de música esse ano.";;;;"938110880721620993";https://twitter.com/evyycs/status/938110880721620993;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-05 13:17;2;6;"maybe I love jp cooper’s songs... @JPCooperMusic pic.twitter.com/Dy3u6z2B7Y";;@JPCooperMusic;;"938110140577976320";https://twitter.com/evyycs/status/938110140577976320;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-05 13:14;0;0;"Ouvi tudo isso de cantor diferente e meus pais reclamam que ouço só os mesmos cantores todos os dias. Vê se pode. pic.twitter.com/i1T2aTTsNn";;;;"938109265180491779";https://twitter.com/evyycs/status/938109265180491779;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-05 11:54;0;0;"Boa tarde pic.twitter.com/KmcrjrBfw0";;;;"938089230512902145";https://twitter.com/evyycs/status/938089230512902145;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-05 11:34;0;0;"Eu nunca fui, ela já pq logo na inauguração tava aberto lá em cima né";;;;"938084075692331008";https://twitter.com/evyycs/status/938084075692331008;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-05 10:29;0;0;"Menina, ela ama o Sesc 24 de maio, já foi lá umas 10 vezes hahaha";;;;"938067829739393024";https://twitter.com/evyycs/status/938067829739393024;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-05 10:26;0;0;"Pior do que se achar paranóica achando que as pessoas não gostam de vc e te excluíram, é descobrir que estava certa";;;;"938067018254872577";https://twitter.com/evyycs/status/938067018254872577;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-05 10:25;0;3;"Primeiro dia de férias e a Thi já fez a lista de lugares que ela quer ir só nessa semana pic.twitter.com/4KvG9C5Cwi";;;;"938066720585117696";https://twitter.com/evyycs/status/938066720585117696;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-05 08:14;0;0;"pq nunca pensei em fazer isso? https:// twitter.com/filardi_filard i/status/937449684720930816 …";;;;"938033853704400896";https://twitter.com/evyycs/status/938033853704400896;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-05 07:52;0;0;"Tento não ouvir música alta, mas as musicas de pobre da vizinha não tem condição";;;;"938028315184680960";https://twitter.com/evyycs/status/938028315184680960;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-04 21:14;0;1;"my fave @JPCooperMusic https:// open.spotify.com/track/1e7BiCRm XbYZBCTcnxGf1l?si=O4oRF7o2 …";;@JPCooperMusic;;"937867689510490113";https://twitter.com/evyycs/status/937867689510490113;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-04 21:12;0;0;"let me talk about the things I miss for a minute...";;;;"937867366612066304";https://twitter.com/evyycs/status/937867366612066304;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-04 20:37;0;0;"Infelizmente não terei dinheiro nem pra arquibancada";;;;"937858534414454784";https://twitter.com/evyycs/status/937858534414454784;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-04 20:37;0;0;"Tava pensando hoje que se a demi viesse pra cá ano que vem eu ia querer premium de novo";;;;"937858483042611200";https://twitter.com/evyycs/status/937858483042611200;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-04 20:37;0;0;"TÁ BRINCANDO COMIGO https:// twitter.com/jnflesch/statu s/937855353815027720 …";;;;"937858377262292993";https://twitter.com/evyycs/status/937858377262292993;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-04 19:07;0;0;"“Mas você tá com dor de cabeça ouvindo música?”";;;;"937835831854882817";https://twitter.com/evyycs/status/937835831854882817;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-04 18:21;0;0;"Com enxaqueca e sem remédio";;;;"937824308759494658";https://twitter.com/evyycs/status/937824308759494658;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-04 12:02;0;1;"Os painéis e os meets no stand Rádio Disney #CCXPnaRD";;;#CCXPnaRD;"937728947328094209";https://twitter.com/evyycs/status/937728947328094209;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-04 08:44;0;0;"Acabou de publicar uma foto em Sesc 24 de Maio https://www. instagram.com/p/BcSE8-cF89g/";;;;"937679127880126465";https://twitter.com/evyycs/status/937679127880126465;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-04 08:20;0;0;"https:// open.spotify.com/track/0KyzXQhY 2yzcb1FYCHkZc2?si=kpcMx1oH …";;;;"937672931282444288";https://twitter.com/evyycs/status/937672931282444288;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-04 08:19;0;0;"Emocionadíssima por ainda ser 11h e eu já estar próxima da meta de 10 mil passos por dia pic.twitter.com/a1uxlat3M5";;;;"937672655775334400";https://twitter.com/evyycs/status/937672655775334400;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-04 06:01;0;1;"Fone no último volume e ainda assim consigo ouvir toda a conversa dos outros no trem. Pq as pessoas não sabem falar direito?";;;;"937637875063181313";https://twitter.com/evyycs/status/937637875063181313;São Paulo, Brasil;São Paulo,Greenland,
evyycs;2017-12-04 04:39;0;0;"Bom dia https:// open.spotify.com/track/4vlL7HTI 5eVGBYOb1w7Goi?si=Qj1be3S8 …";;;;"937617302719221760";https://twitter.com/evyycs/status/937617302719221760;São Paulo, Brasil;São Paulo,Greenland,
