username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;place_full_name;location;timezone;profile_location_name
lindiany_dias;2017-12-01 10:20;0;0;"Se tá tão difícil agora, se um minuto á mais demora, nem olhando assim mais perto consigo ver porque tá tudo tão incerto.....";;;;"936616041828048897";https://twitter.com/lindiany_dias/status/936616041828048897;Estugarda, Alemanha;Alvorada, Vila Velha,Santiago,
lindiany_dias;2017-12-01 10:19;0;0;"Quando estranhei sua voz eu te procurei em mim, ninguém vai resolver problemas de nós dois...";;;;"936615682912997381";https://twitter.com/lindiany_dias/status/936615682912997381;Estugarda, Alemanha;Alvorada, Vila Velha,Santiago,
lindiany_dias;2017-12-01 10:17;0;0;"Qualquer distância entre nós, virou um abismo sem fim";;;;"936615190635958273";https://twitter.com/lindiany_dias/status/936615190635958273;Estugarda, Alemanha;Alvorada, Vila Velha,Santiago,
lindiany_dias;2017-11-30 13:38;1;1;"O teu cu q eu já tenho idade pra ser sua mãe kkkkkkkkkkk obrigada palito e tmj";;;;"936303551965532161";https://twitter.com/lindiany_dias/status/936303551965532161;Estugarda, Alemanha;Alvorada, Vila Velha,Santiago,
lindiany_dias;2017-11-30 11:02;0;0;"“Continua sendo essa menina maravilhosa q vc é, brincalhona, companheira pra toda hr, gostosa q só” Esses são os meus amigos";;;;"936264242797391872";https://twitter.com/lindiany_dias/status/936264242797391872;Estugarda, Alemanha;Alvorada, Vila Velha,Santiago,
lindiany_dias;2017-11-30 10:52;0;1;"vdd, eu ainda n sei como tem gente q esquece um neném desses";;;;"936261751267561473";https://twitter.com/lindiany_dias/status/936261751267561473;Estugarda, Alemanha;Alvorada, Vila Velha,Santiago,
lindiany_dias;2017-11-30 10:39;0;0;"N acredito q a minha crush me desejou parabéns aaaaa q mulher maravilhosa bixoooo";;;;"936258515387240448";https://twitter.com/lindiany_dias/status/936258515387240448;Estugarda, Alemanha;Alvorada, Vila Velha,Santiago,
lindiany_dias;2017-11-30 09:00;0;0;"Obrigada linda, tudo em dobro pra ti";;;;"936233553473540098";https://twitter.com/lindiany_dias/status/936233553473540098;Estugarda, Alemanha;Alvorada, Vila Velha,Santiago,
lindiany_dias;2017-11-30 08:51;0;0;"Que garoto chato só sabe falar disso";;;;"936231206542340096";https://twitter.com/lindiany_dias/status/936231206542340096;Estugarda, Alemanha;Alvorada, Vila Velha,Santiago,
lindiany_dias;2017-11-30 07:36;0;2;"Obrigada meu Deus por mais um ano de vida, 21 anos e com essa carinha de baby n é pra qualquer um né mores hahahah";;;;"936212241212493825";https://twitter.com/lindiany_dias/status/936212241212493825;Estugarda, Alemanha;Alvorada, Vila Velha,Santiago,
lindiany_dias;2017-11-30 07:06;0;0;"Amanhã já vou começar a arrumar minha mala pq segunda já vou voltar pro Brasil";;;;"936204740878327808";https://twitter.com/lindiany_dias/status/936204740878327808;Estugarda, Alemanha;Alvorada, Vila Velha,Santiago,
lindiany_dias;2017-11-30 06:57;0;0;"Carlos Lucas me mandou um parabéns tão lindo aaaa";;;;"936202590018252800";https://twitter.com/lindiany_dias/status/936202590018252800;Estugarda, Alemanha;Alvorada, Vila Velha,Santiago,
lindiany_dias;2017-11-29 15:29;0;0;"Amanhã tá previsto pra cair neve aqui em Stuttgart";;;;"935968979344134144";https://twitter.com/lindiany_dias/status/935968979344134144;Estugarda, Alemanha;Alvorada, Vila Velha,Santiago,
lindiany_dias;2017-11-29 15:19;0;0;"E eu lavei meu cabelo hoje véi, to chorando já";;;;"935966366523428864";https://twitter.com/lindiany_dias/status/935966366523428864;Estugarda, Alemanha;Alvorada, Vila Velha,Santiago,
lindiany_dias;2017-11-29 15:18;0;0;"Amanhã é meu aniversário e minha tia já tá com ovo na mão dela pra tacar em mim";;;;"935966282557612032";https://twitter.com/lindiany_dias/status/935966282557612032;Estugarda, Alemanha;Alvorada, Vila Velha,Santiago,
lindiany_dias;2017-11-29 14:17;0;0;"To escutando Ana Carolina, essa mulher é maravilhosa demais tá doido";;;;"935950949771771904";https://twitter.com/lindiany_dias/status/935950949771771904;Estugarda, Alemanha;Alvorada, Vila Velha,Santiago,
lindiany_dias;2017-11-29 08:20;0;0;"Nem acredito que vou passar meu aniversário longe dos meus amigos aaaaa";;;;"935860934882615298";https://twitter.com/lindiany_dias/status/935860934882615298;Estugarda, Alemanha;Alvorada, Vila Velha,Santiago,
lindiany_dias;2017-11-29 08:18;0;0;"29/11/2017 14:07:23: PARA T U D OOOOIOOOOOOOO 29/11/2017 14:07:32: Como assim Braseeeeeel 29/11/2017 14:08:11: Minha bb monstra vai ficar velhinha amanhã longe de mim??? N A O A C R E D I T O O O O 29/11/2017 14:08:38: 21 aninhos de sensuality";;;;"935860528450334720";https://twitter.com/lindiany_dias/status/935860528450334720;Estugarda, Alemanha;Alvorada, Vila Velha,Santiago,
lindiany_dias;2017-11-28 08:20;0;1;"Nem to acreditando que faltam dois dias pro meu niver";;;;"935498710754217985";https://twitter.com/lindiany_dias/status/935498710754217985;Estugarda, Alemanha;Alvorada, Vila Velha,Santiago,
lindiany_dias;2017-11-28 08:20;0;0;"Bom diaaa";;;;"935498596815917056";https://twitter.com/lindiany_dias/status/935498596815917056;Estugarda, Alemanha;Alvorada, Vila Velha,Santiago,
