username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;place_full_name;location;timezone;profile_location_name
widzewiak_pl;2017-12-07 05:03;0;0;"Zdecydowanie! http://www. widzewiak.pl/newsroom/32975 ,Humerski-Bardzo-fajna-idea …";;;;"938710626188320768";https://twitter.com/widzewiak_pl/status/938710626188320768;;None,Warsaw,
widzewiak_pl;2017-12-07 03:10;0;0;"To są dobre wiadomości http://www. widzewiak.pl/newsroom/32971 ,Smuda-Nie-musimy-sie-martwic-o-nasza-mlodziez …";;;;"938682028941291520";https://twitter.com/widzewiak_pl/status/938682028941291520;;None,Warsaw,
widzewiak_pl;2017-12-07 02:05;0;2;"Ciągle się sprzedają http://www. widzewiak.pl/newsroom/32972 ,Licznik-karnetowy-przekroczyl-10-tysiecy … !";;;;"938665660879687681";https://twitter.com/widzewiak_pl/status/938665660879687681;;None,Warsaw,
widzewiak_pl;2017-12-06 16:55;0;2;"Świeci, i to jak :) http://www. widzewiak.pl/newsroom/32973 ,Widzewska-choinka-juz-sie-swieci … !";;;;"938527318246612993";https://twitter.com/widzewiak_pl/status/938527318246612993;;None,Warsaw,
widzewiak_pl;2017-12-06 15:08;0;2;"Sapota: "Myślę, że prezent jest fajny" http://www. widzewiak.pl/newsroom/32974 ,Sapota-Mysle-ze-prezent-jest-fajny …";;;;"938500459270111234";https://twitter.com/widzewiak_pl/status/938500459270111234;;None,Warsaw,
widzewiak_pl;2017-12-06 10:53;0;0;"Co do powiedzenia po meczu z Radomiakiem miał kapitan Widzewa? http://www. widzewiak.pl/newsroom/32970 ,Zieleniecki-Nie-wypadalo-konczyc-roku-porazka …";;;;"938436284783235080";https://twitter.com/widzewiak_pl/status/938436284783235080;;None,Warsaw,
widzewiak_pl;2017-12-06 08:43;0;1;"Dariusz Gęsior był na meczu. Porozmawialiśmy z nim http://www. widzewiak.pl/newsroom/32969 ,Gesior-Podobala-mi-sie-dojrzala-gra-Zielenieckiego …";;;;"938403514115674112";https://twitter.com/widzewiak_pl/status/938403514115674112;;None,Warsaw,
widzewiak_pl;2017-12-06 07:40;0;0;"I po meczu. http://www. widzewiak.pl/newsroom/32967 ,Widzew-Lodz---Radomiak-Radom.-Trwa-druga-polowa … . pic.twitter.com/aGyvOhPxYA";;;;"938387775472259072";https://twitter.com/widzewiak_pl/status/938387775472259072;;None,Warsaw,
widzewiak_pl;2017-12-06 07:10;0;2;"Jest transfer! http://www. widzewiak.pl/newsroom/32968 ,Demjan-podpisal … !";;;;"938380157492097025";https://twitter.com/widzewiak_pl/status/938380157492097025;;None,Warsaw,
widzewiak_pl;2017-12-06 06:50;0;0;"http://www. widzewiak.pl/newsroom/32967 ,Widzew-Lodz---Radomiak-Radom.-Trwa-przerwa … . pic.twitter.com/W9mqbdLfsI";;;;"938374989774053376";https://twitter.com/widzewiak_pl/status/938374989774053376;;None,Warsaw,
widzewiak_pl;2017-12-06 06:05;0;0;"I skład na mecz sparingowy z Radomiakiem. pic.twitter.com/3MPkNVGrOg";;;;"938363819851702273";https://twitter.com/widzewiak_pl/status/938363819851702273;;None,Warsaw,
widzewiak_pl;2017-12-06 05:32;0;1;"Kończy się telenowela z pozyskaniem Demjana http://www. widzewiak.pl/newsroom/32966 ,Demjan-na-badaniach …";;;;"938355579965313027";https://twitter.com/widzewiak_pl/status/938355579965313027;;None,Warsaw,
widzewiak_pl;2017-12-06 03:36;0;0;"Kolejni do sprawdzenia http://www. widzewiak.pl/newsroom/32965 ,Kieplin-i-Nowak-na-testach …";;;;"938326285415305217";https://twitter.com/widzewiak_pl/status/938326285415305217;;None,Warsaw,
widzewiak_pl;2017-12-06 03:22;0;1;"Smuda tłumaczy http://www. widzewiak.pl/newsroom/32964 ,Do-czego-Smudzie-potrzebny-Demjan …";;;;"938322632193269760";https://twitter.com/widzewiak_pl/status/938322632193269760;;None,Warsaw,
widzewiak_pl;2017-12-05 14:33;0;1;"Choinka zwarta i gotowa na Mikołajki http://www. widzewiak.pl/newsroom/32962 ,Choinka-juz-czeka …";;;;"938129229144784897";https://twitter.com/widzewiak_pl/status/938129229144784897;;None,Warsaw,
widzewiak_pl;2017-12-05 11:41;0;0;"Kiedy zajęcia wznowi nasz największy rywal? http://www. widzewiak.pl/newsroom/32959 ,Lider-wznowi-treningi-wczesniej …";;;;"938085820103307264";https://twitter.com/widzewiak_pl/status/938085820103307264;;None,Warsaw,
widzewiak_pl;2017-12-05 10:34;0;0;"Z Widzewem trenują kolejni młodzi piłkarze http://www. widzewiak.pl/newsroom/32960 ,Widzew-sprawdzi-golkiperow …";;;;"938068966802690048";https://twitter.com/widzewiak_pl/status/938068966802690048;;None,Warsaw,
widzewiak_pl;2017-12-05 08:13;0;0;"A jaka jest Wasza ocena? http://www. widzewiak.pl/newsroom/32956 ,Oceniamy-jesien-Widzewa---bramkarze …";;;;"938033503324778496";https://twitter.com/widzewiak_pl/status/938033503324778496;;None,Warsaw,
widzewiak_pl;2017-12-05 06:22;0;0;"Nie myli się http://www. widzewiak.pl/newsroom/32955 ,Smuda-uwaza_-ze-glod-pilki-jest-gigantyczny …";;;;"938005541443514368";https://twitter.com/widzewiak_pl/status/938005541443514368;;None,Warsaw,
widzewiak_pl;2017-12-05 03:59;0;0;"Jeszcze jedna szansa. Czy wykorzysta ją? http://www. widzewiak.pl/newsroom/32957 ,Nie-zakonczyl-sie-temat-Gesiora …";;;;"937969771773120513";https://twitter.com/widzewiak_pl/status/937969771773120513;;None,Warsaw,
widzewiak_pl;2017-12-05 02:00;0;1;"My także zachęcamy do aktywnego wypoczynku :) http://www. widzewiak.pl/newsroom/32954 ,Jak-odpoczywa-Sylwestrzak …";;;;"937939760525520896";https://twitter.com/widzewiak_pl/status/937939760525520896;;None,Warsaw,
widzewiak_pl;2017-12-04 14:45;0;1;"Nie ma co się dziwić, ale wiosną czekamy na więcej trafień. Nie tylko tak pięknych. http://www. widzewiak.pl/newsroom/32953 ,Kto-z-najladniejszym-golem-jesieni- …";;;;"937769968136941568";https://twitter.com/widzewiak_pl/status/937769968136941568;;None,Warsaw,
widzewiak_pl;2017-12-04 11:10;0;1;"Powiemy więcej, ma swoją historię, a teraz tworzy ją dalej! Z czasem będzie ona znów pełna sukcesów. http://www. widzewiak.pl/newsroom/32951 ,Majak-Widzew-ma-swoja-historie …";;;;"937715722783985665";https://twitter.com/widzewiak_pl/status/937715722783985665;;None,Warsaw,
widzewiak_pl;2017-12-04 09:26;0;3;"Sapota o transferach. Zgadzacie się z nim? http://www. widzewiak.pl/newsroom/32950 ,Sapota-o-transferach-Nie-mamy-zamiaru-nikogo-przeplacac …";;;;"937689559609106432";https://twitter.com/widzewiak_pl/status/937689559609106432;;None,Warsaw,
widzewiak_pl;2017-12-04 06:30;0;0;"Dużo nauki przed zespołem http://www. widzewiak.pl/newsroom/32949 ,Smuda-Nasz-zespol-juz-probuje-grac-jak-w-ekstraklasie …";;;;"937645254618083328";https://twitter.com/widzewiak_pl/status/937645254618083328;;None,Warsaw,
widzewiak_pl;2017-12-04 05:17;0;0;"Czyżby pierwszy z zawodników już niebawem miał odejść? http://www. widzewiak.pl/newsroom/32952 ,Kaminski-wyjedzie-na-testy …";;;;"937627007273390080";https://twitter.com/widzewiak_pl/status/937627007273390080;;None,Warsaw,
widzewiak_pl;2017-12-04 03:47;0;0;"I ciągle rośnie! http://www. widzewiak.pl/newsroom/32948 ,Na-liczniku-jest-juz-9-tys … !";;;;"937604300775350273";https://twitter.com/widzewiak_pl/status/937604300775350273;;None,Warsaw,
widzewiak_pl;2017-12-04 02:20;0;0;"Taka ciekawostka http://www. widzewiak.pl/newsroom/32947 ,Widzew-najlepszy-w-2017-roku …";;;;"937582283917348865";https://twitter.com/widzewiak_pl/status/937582283917348865;;None,Warsaw,
widzewiak_pl;2017-12-03 13:05;0;0;"Dobrze się sprawdzać z takimi zespołami http://www. widzewiak.pl/newsroom/32946 ,Widzew-przegral-z-fabryka-talentow …";;;;"937382220167352320";https://twitter.com/widzewiak_pl/status/937382220167352320;;None,Warsaw,
widzewiak_pl;2017-12-03 12:12;0;1;"W sumie to dlaczego nie? http://www. widzewiak.pl/newsroom/32945 ,Swiderski-Mysle_-ze-moglbym-osiasc-tu-na-dluzej …";;;;"937368966300880896";https://twitter.com/widzewiak_pl/status/937368966300880896;;None,Warsaw,
widzewiak_pl;2017-12-03 07:13;0;1;"Sukcesy nie są ważne, ważny jest rozwój tych chłopców http://www. widzewiak.pl/newsroom/32944 ,Mlodzi-Widzewiacy-trzeci-w-Sieradzu …";;;;"937293751051005952";https://twitter.com/widzewiak_pl/status/937293751051005952;;None,Warsaw,
widzewiak_pl;2017-12-03 05:00;0;1;"Ciekawy pomysł. Historię trzeba pielęgnować http://www. widzewiak.pl/newsroom/32943 ,Lodzki-sport-wplynie-do-zatoki …";;;;"937260287434088448";https://twitter.com/widzewiak_pl/status/937260287434088448;;None,Warsaw,
widzewiak_pl;2017-12-03 03:45;0;1;"Nie tylko prezes o tym marzy! http://www. widzewiak.pl/newsroom/32942 ,Prezes-Widzewa-o-wylosowanych-grupach-MS …";;;;"937241488647475200";https://twitter.com/widzewiak_pl/status/937241488647475200;;None,Warsaw,
widzewiak_pl;2017-12-02 11:25;0;1;"Co przyniósł i co przyniesie najbliższy tydzień? http://www. widzewiak.pl/newsroom/32939 ,Zakonczyl-sie-drugi-tydzien-roztrenowania …";;;;"936994649734041600";https://twitter.com/widzewiak_pl/status/936994649734041600;;None,Warsaw,
widzewiak_pl;2017-12-02 10:11;0;0;"Czyli wszystko w normie ;) http://www. widzewiak.pl/newsroom/32940 ,Karnety-sprzedaja-sie-jak-zawsze …";;;;"936976137867194370";https://twitter.com/widzewiak_pl/status/936976137867194370;;None,Warsaw,
widzewiak_pl;2017-12-02 06:25;0;0;"Może powinien? http://www. widzewiak.pl/newsroom/32938 ,Kozlowski-czuje-sie-pewniakiem …";;;;"936919146519969792";https://twitter.com/widzewiak_pl/status/936919146519969792;;None,Warsaw,
widzewiak_pl;2017-12-02 04:44;0;0;"Kacper Falon podsumował swoje pierwsze miesiące w Widzewie http://www. widzewiak.pl/newsroom/32886 ,Falon-To-bylo-dobre-pol-roku …";;;;"936893943282679810";https://twitter.com/widzewiak_pl/status/936893943282679810;;None,Warsaw,
widzewiak_pl;2017-12-02 02:47;0;0;"Jeszcze kilka słów o utalentowanym Jakubie Jasińskim http://www. widzewiak.pl/newsroom/32937 ,Rozek-wspomina-Jakuba-Jasinskiego …";;;;"936864271308267520";https://twitter.com/widzewiak_pl/status/936864271308267520;;None,Warsaw,
widzewiak_pl;2017-12-01 12:51;0;0;"Ze zdrowiem Patryka Wolańskiego nie dzieje się nic złego http://www. widzewiak.pl/newsroom/32936 ,Wolanski-zmaga-sie-z-kolanem-skoczka …";;;;"936653938765586432";https://twitter.com/widzewiak_pl/status/936653938765586432;;None,Warsaw,
