username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;place_full_name;location;timezone;profile_location_name
starryeyesyh;2017-12-06 20:58;0;0;"im not even starry eyed, or youngho https:// twitter.com/arohabong/stat us/938588207809101824 …";;;;"938588477993701376";https://twitter.com/starryeyesyh/status/938588477993701376;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 20:56;0;0;"tell me about your favorite things about your ults ... — BE PREPARED FOR A SOFT RANT. my favorite things abo... https:// curiouscat.me/areumdawohs/po st/249836421?t=1512611788 …";;;;"938587986731642881";https://twitter.com/starryeyesyh/status/938587986731642881;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 20:47;0;0;"come talk to meeeee http:// curiouscat.me/areumdawohs";;;;"938585697312759808";https://twitter.com/starryeyesyh/status/938585697312759808;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 20:45;0;0;"that’s still not right, stealing a while thread though >:(";;;;"938585251768688640";https://twitter.com/starryeyesyh/status/938585251768688640;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 20:43;0;0;"work time: approx 2 1/2 hours app i use for drawings: ibispaint x";;;;"938584736926261249";https://twitter.com/starryeyesyh/status/938584736926261249;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 20:40;0;1;"whom ill go after them https:// twitter.com/arohabong/stat us/938583845338734597 …";;;;"938583930936143873";https://twitter.com/starryeyesyh/status/938583930936143873;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 20:39;0;0;"https:// twitter.com/starryeyesyh/s tatus/938583145494056960 …";;;;"938583788900306944";https://twitter.com/starryeyesyh/status/938583788900306944;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 20:37;0;0;"https:// twitter.com/starryeyesyh/s tatus/937907391902945281 …";;;;"938583218944724995";https://twitter.com/starryeyesyh/status/938583218944724995;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 20:37;8;19;"i drew a legend #羽生結弦 #YuzuruHanyu pic.twitter.com/ok0ybB6inA";;;# #YuzuruHanyu;"938583145494056960";https://twitter.com/starryeyesyh/status/938583145494056960;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 20:05;0;1;"almost dooooone pic.twitter.com/keDT4OFelR";;;;"938575175301386240";https://twitter.com/starryeyesyh/status/938575175301386240;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 19:15;0;0;"“complete” ill fill in white spots later";;;;"938562555412471809";https://twitter.com/starryeyesyh/status/938562555412471809;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 19:15;1;4;"scarf is now complete, still wip pic.twitter.com/zjxx2pcdB3";;;;"938562485908590593";https://twitter.com/starryeyesyh/status/938562485908590593;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 19:00;0;1;"trying a new approach, wip pic.twitter.com/Abb1YGiq6K";;;;"938558890920333313";https://twitter.com/starryeyesyh/status/938558890920333313;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 18:17;0;0;"gnna go work on a digital of yuzuru bbye";;;;"938547902594605056";https://twitter.com/starryeyesyh/status/938547902594605056;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 18:14;0;0;"and i may or may not have included our songs @lyn";;@lyn;;"938547236639735808";https://twitter.com/starryeyesyh/status/938547236639735808;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 18:13;0;1;"i,,,, may or may not have made a playlist of songs for johnny/that remind me of him/songs i think he would like that im gonna add to constantly";;;;"938547077960863744";https://twitter.com/starryeyesyh/status/938547077960863744;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 17:53;1;0;"come talk to me while i look for a good ref pic for a digital i want to do http:// curiouscat.me/areumdawohs";;;;"938541828441280512";https://twitter.com/starryeyesyh/status/938541828441280512;;• l ; h • they/them • smd •,None,
