username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;place_full_name;location;timezone;profile_location_name
Fayrouz_tw;2017-12-06 19:51;0;1;"الحب موجود بس الظروف و الدنيا مش هيساعدوك و يقفوا ف صفك ابدا";;;;"938571509085466627";https://twitter.com/Fayrouz_tw/status/938571509085466627;;Egypt,Athens,
Fayrouz_tw;2017-12-06 19:29;0;2;"محشي ورق عنب هيفكرني ب بني ادم ليه والله pic.twitter.com/V35Qdt7pDx";;;;"938565988349632512";https://twitter.com/Fayrouz_tw/status/938565988349632512;;Egypt,Athens,
Fayrouz_tw;2017-12-06 19:09;0;0;"اختى كانت سرحانة ف الفصل و كان عليها مستر اسمه محسن، فاقت فجأة و عايزة تسأل ع حاجة قالتله بأعلى صوت "موحسسيينننن" و نسيت تقول مستر، اختي";;;;"938561184558706688";https://twitter.com/Fayrouz_tw/status/938561184558706688;;Egypt,Athens,
Fayrouz_tw;2017-12-06 19:02;0;1;"pic.twitter.com/5Rv5DX0tcV";;;;"938559350821531648";https://twitter.com/Fayrouz_tw/status/938559350821531648;;Egypt,Athens,
Fayrouz_tw;2017-12-06 15:21;0;1;"صلاح والله";;;;"938503727085912064";https://twitter.com/Fayrouz_tw/status/938503727085912064;;Egypt,Athens,
Fayrouz_tw;2017-12-06 08:19;0;0;"#مقصودة";;;#;"938397598393815040";https://twitter.com/Fayrouz_tw/status/938397598393815040;;Egypt,Athens,
Fayrouz_tw;2017-12-06 08:19;0;0;"ابو ادهم واحد بس..";;;;"938397554173251584";https://twitter.com/Fayrouz_tw/status/938397554173251584;;Egypt,Athens,
Fayrouz_tw;2017-12-06 07:37;0;0;"يارب نفهم. pic.twitter.com/ukSpHUTbr7";;;;"938386920887017472";https://twitter.com/Fayrouz_tw/status/938386920887017472;;Egypt,Athens,
Fayrouz_tw;2017-12-06 02:17;0;1;"pic.twitter.com/Bi7WsQj1ak";;;;"938306293886078976";https://twitter.com/Fayrouz_tw/status/938306293886078976;;Egypt,Athens,
Fayrouz_tw;2017-12-05 19:54;0;0;"كان نفسي ابقا هارت بريكير بس انا باخد لانش بوكس معايا الكلية";;;;"938209990652899328";https://twitter.com/Fayrouz_tw/status/938209990652899328;;Egypt,Athens,
Fayrouz_tw;2017-12-05 19:38;0;0;"سوري استأذنت ضهري عشان اكمل معاكوا دراسه بس هو رفض";;;;"938206069796589568";https://twitter.com/Fayrouz_tw/status/938206069796589568;;Egypt,Athens,
Fayrouz_tw;2017-12-05 19:38;0;0;"هو بكره الصبح ع ٦ كدا في شابورة و لا خلاص راحت؟";;;;"938205948820295680";https://twitter.com/Fayrouz_tw/status/938205948820295680;;Egypt,Athens,
Fayrouz_tw;2017-12-05 14:55;0;1;"ضاع";;;;"938134766024568837";https://twitter.com/Fayrouz_tw/status/938134766024568837;;Egypt,Athens,
Fayrouz_tw;2017-12-05 13:13;0;0;"يارب ليه المواد مش كلها اكونتينج:"، نسيت الكالكوليتور ف البيت ف اتوترت و جبت فيها اعلى درجة:"";;;;"938109076139053057";https://twitter.com/Fayrouz_tw/status/938109076139053057;;Egypt,Athens,
Fayrouz_tw;2017-12-05 13:11;0;0;"بتتريق عليا؟";;;;"938108636588634113";https://twitter.com/Fayrouz_tw/status/938108636588634113;;Egypt,Athens,
Fayrouz_tw;2017-12-05 12:59;0;0;"مش عارفة مخضوضة من درجاتي ف الميد ترم ليه، كأني كنت بذاكر مثلا";;;;"938105677557456896";https://twitter.com/Fayrouz_tw/status/938105677557456896;;Egypt,Athens,
Fayrouz_tw;2017-12-04 21:33;0;0;"يارب احلم بأي حاجة فيها امل";;;;"937872458593505282";https://twitter.com/Fayrouz_tw/status/937872458593505282;;Egypt,Athens,
Fayrouz_tw;2017-12-04 21:10;0;0;"بس انت، انت وبس";;;;"937866727953747970";https://twitter.com/Fayrouz_tw/status/937866727953747970;;Egypt,Athens,
Fayrouz_tw;2017-12-04 21:02;0;1;"";;;;"937864634765279237";https://twitter.com/Fayrouz_tw/status/937864634765279237;;Egypt,Athens,
Fayrouz_tw;2017-12-04 20:46;10;10;""كل ما أحببت في حياتي، أحببته وحدي"";;;;"937860688621555712";https://twitter.com/Fayrouz_tw/status/937860688621555712;;Egypt,Athens,
Fayrouz_tw;2017-12-04 19:53;0;1;"اه طبعا اتس اوفيشال";;;;"937847364903194624";https://twitter.com/Fayrouz_tw/status/937847364903194624;;Egypt,Athens,
Fayrouz_tw;2017-12-04 19:51;0;0;"تم";;;;"937846762982838272";https://twitter.com/Fayrouz_tw/status/937846762982838272;;Egypt,Athens,
Fayrouz_tw;2017-12-04 19:43;0;0;"Listen to •°• رجعت الشتويه -فيروز- •°• by Khaled alqorashe #np on #SoundCloud https:// soundcloud.com/nhaar/o-o-o-o-3";;;#np #SoundCloud;"937844931233755136";https://twitter.com/Fayrouz_tw/status/937844931233755136;;Egypt,Athens,
Fayrouz_tw;2017-12-04 19:43;0;0;"لا";;;;"937844860647870464";https://twitter.com/Fayrouz_tw/status/937844860647870464;;Egypt,Athens,
Fayrouz_tw;2017-12-04 19:29;0;1;"ربنا يخليكيي بجد";;;;"937841442092929025";https://twitter.com/Fayrouz_tw/status/937841442092929025;;Egypt,Athens,
Fayrouz_tw;2017-12-04 19:28;0;1;"تذكر شو كنت تقلي؟، مهما يصير.";;;;"937841158004314112";https://twitter.com/Fayrouz_tw/status/937841158004314112;;Egypt,Athens,
Fayrouz_tw;2017-12-04 19:27;0;1;"Listen to فيروز- الله كبير by Cevahir alsubaie #np on #SoundCloud https:// soundcloud.com/jewels-m/45yci um7xrq2 …";;;#np #SoundCloud;"937840941842468864";https://twitter.com/Fayrouz_tw/status/937840941842468864;;Egypt,Athens,
Fayrouz_tw;2017-12-04 19:27;0;1;"pic.twitter.com/KZS0JTCd28";;;;"937840865434890241";https://twitter.com/Fayrouz_tw/status/937840865434890241;;Egypt,Athens,
Fayrouz_tw;2017-12-04 18:32;0;0;"وانا ولا اعرفه";;;;"937827056079065088";https://twitter.com/Fayrouz_tw/status/937827056079065088;;Egypt,Athens,
Fayrouz_tw;2017-12-04 18:21;0;0;"اخرررس";;;;"937824308419874817";https://twitter.com/Fayrouz_tw/status/937824308419874817;;Egypt,Athens,
Fayrouz_tw;2017-12-04 18:19;0;0;"ازاااي تجرح قلبي كدا ينهاررر ابيضضضض";;;;"937823665944711168";https://twitter.com/Fayrouz_tw/status/937823665944711168;;Egypt,Athens,
Fayrouz_tw;2017-12-04 18:18;0;0;"يخراااابااااايي اسكتتت اسكتتت";;;;"937823566388715525";https://twitter.com/Fayrouz_tw/status/937823566388715525;;Egypt,Athens,
Fayrouz_tw;2017-12-04 18:17;0;0;"لماح اوي ما شاء الله ميغلاش عليك يا قلبي";;;;"937823097385873408";https://twitter.com/Fayrouz_tw/status/937823097385873408;;Egypt,Athens,
Fayrouz_tw;2017-12-04 18:14;0;25;"#NewProfilePic ربنا بيعوض pic.twitter.com/vzBppdxqgV";;;#NewProfilePic;"937822408412680192";https://twitter.com/Fayrouz_tw/status/937822408412680192;;Egypt,Athens,
Fayrouz_tw;2017-12-04 18:09;6;4;"امته هيجي اليوم اللي فيه تليفوني يرن https:// twitter.com/mohamed0mohsen /status/937820657110474752 …";;;;"937821200104984577";https://twitter.com/Fayrouz_tw/status/937821200104984577;;Egypt,Athens,
Fayrouz_tw;2017-12-04 17:58;0;0;"Hi pic.twitter.com/Fye4FlkTQ6";;;;"937818433789538305";https://twitter.com/Fayrouz_tw/status/937818433789538305;;Egypt,Athens,
Fayrouz_tw;2017-12-04 17:48;0;1;"في ناموسه قربت تبلع رجلي اهيه";;;;"937815890749546496";https://twitter.com/Fayrouz_tw/status/937815890749546496;;Egypt,Athens,
Fayrouz_tw;2017-12-04 09:01;0;1;"@amalmedhat12 اقوال امل";;@amalmedhat12;;"937683161353465856";https://twitter.com/Fayrouz_tw/status/937683161353465856;;Egypt,Athens,
Fayrouz_tw;2017-12-04 09:00;0;2;"*الساعة ٣:٥٦* اوكي هبتدي مذاكرة ٤ بظبط يعني قدامي ٤ ايام راحة";;;;"937682964019924992";https://twitter.com/Fayrouz_tw/status/937682964019924992;;Egypt,Athens,
Fayrouz_tw;2017-12-04 05:27;0;0;"حااضرر";;;;"937629413264502784";https://twitter.com/Fayrouz_tw/status/937629413264502784;;Egypt,Athens,
Fayrouz_tw;2017-12-03 20:00;0;0;"https:// twitter.com/fayrouz_tw/sta tus/555864110790098944 … حاجة كدا يارتني ماسألت:"";;;;"937486805359910915";https://twitter.com/Fayrouz_tw/status/937486805359910915;;Egypt,Athens,
