username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;place_full_name;location;timezone;profile_location_name
MCCACheer;2017-12-03 13:07;0;1;"Above and Beyond Cheerleader Recognition Award Do you know a Cheerleader(s) who has gone 'above and beyond'... http:// fb.me/4y1iAp1n9";;;;"937382723462803456";https://twitter.com/MCCACheer/status/937382723462803456;;None,Mountain Time (US & Canada),
MCCACheer;2017-12-01 13:45;0;0;"Cheer Coach Needed Immediate need for a qualified and reliable cheer coach to lead sideline cheer for Maranatha... http:// fb.me/9NQ8SY0PN";;;;"936667689795321857";https://twitter.com/MCCACheer/status/936667689795321857;;None,Mountain Time (US & Canada),
MCCACheer;2017-11-29 22:08;1;2;"Alright, looks like a trip to South Carolina State Championships next year needs to be on the calendar. Excuse... http:// fb.me/1MbkBErdE";;;;"936069327756939264";https://twitter.com/MCCACheer/status/936069327756939264;;None,Mountain Time (US & Canada),
MCCACheer;2017-11-28 20:45;0;1;"IS YOUR TEAM IN NEED OF CHEER MATS? MCCA is purchasing a new set of mats for the STATE Cheerleading Competition... http:// fb.me/1nInhpQJJ";;;;"935686130774827008";https://twitter.com/MCCACheer/status/935686130774827008;;None,Mountain Time (US & Canada),
