username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;place_full_name;location;timezone;profile_location_name
KatarzynaEstrel;2017-12-06 17:47;0;0;"Ale tylko prawackie. Lewackie przewyższają inteligencją. No sorry. Czysta statystyka.";;;;"938540416370126853";https://twitter.com/KatarzynaEstrel/status/938540416370126853;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-06 17:11;0;0;"To co, polecimy Sztaudyngerem , "myjcie się dziewczyny nie znacie dnia ani godziny"";;;;"938531417461489664";https://twitter.com/KatarzynaEstrel/status/938531417461489664;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-06 17:08;0;1;"Haha ale ja nie wierzę w szatana";;;;"938530576495206401";https://twitter.com/KatarzynaEstrel/status/938530576495206401;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-06 17:05;0;1;"No, trzeba przyznać, że rodzice się przylozyli jak kompletowali tej Pani kończyny dolne.";;;;"938529982099357696";https://twitter.com/KatarzynaEstrel/status/938529982099357696;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-06 17:04;1;3;"Dobranoc Wszystkim. Wciąga Twitter. Wciąga polityka. Ale wykąpać się też trzeba. Jutro trzeba iść między ludzi, a to zobowiązuje pic.twitter.com/XsUZXihCE3";;;;"938529507199389698";https://twitter.com/KatarzynaEstrel/status/938529507199389698;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-06 16:56;0;1;"Ja jestem niestety hetero ale nogi mi się podobają";;;;"938527502473007104";https://twitter.com/KatarzynaEstrel/status/938527502473007104;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-06 16:34;0;3;"Obronimy Pana";;;;"938522107406929921";https://twitter.com/KatarzynaEstrel/status/938522107406929921;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-06 16:33;0;0;"Hmm no niby tak. Ale umysłu? Chyba jego braku?";;;;"938521802451636224";https://twitter.com/KatarzynaEstrel/status/938521802451636224;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-06 16:29;0;1;"Ja ubrałam gorzej";;;;"938520902559502341";https://twitter.com/KatarzynaEstrel/status/938520902559502341;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-06 15:44;0;1;"Polecam obejrzeć. Szczególnie Panom, bo tam jedna Pani ma nogi do samej ziemi. Piosenka o tym jak Pani nie chce wakacji na daczy";;;;"938509501195538432";https://twitter.com/KatarzynaEstrel/status/938509501195538432;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-06 15:41;0;0;"Megalomania high level";;;;"938508800499310593";https://twitter.com/KatarzynaEstrel/status/938508800499310593;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-06 14:00;0;1;"https:// youtu.be/yvRn76Fqyzc Zespół Lenigrad";;;;"938483394190675968";https://twitter.com/KatarzynaEstrel/status/938483394190675968;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-06 12:40;0;0;"To kto w końcu będzie tym premierem? Jak trzeba, to się mogę poświęcić i zostać . Mój program: zorganizować wycieczkę do San Escobar dla PiS-u za pieniądze z Radia Maryja (czyli za nasze ). Będę pomagać przedsiębiorcom, bronić konstytucji i świeckości państwa i takie tam... pic.twitter.com/bYLG8veyMW";;;;"938463100034076672";https://twitter.com/KatarzynaEstrel/status/938463100034076672;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-06 06:18;0;0;"Nie mogę tego oglądać, ale ze sprawcą zrobiła bym to samo.";;;;"938367151492222976";https://twitter.com/KatarzynaEstrel/status/938367151492222976;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-06 06:17;0;0;"Tylko pozazdrościć https:// twitter.com/MrRandomSilly/ status/937059381706883072 …";;;;"938366826261745664";https://twitter.com/KatarzynaEstrel/status/938366826261745664;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-06 05:54;0;1;"Właśnie nie wiem do czego te drzwi mnie namawiają";;;;"938361079654215680";https://twitter.com/KatarzynaEstrel/status/938361079654215680;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-06 04:36;3;8;"Dziwne, coś podobnego mi się na drzwiach ukazało pic.twitter.com/LJliRGKt5q";;;;"938341344128495617";https://twitter.com/KatarzynaEstrel/status/938341344128495617;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-06 04:30;0;2;"Zasłona dymna";;;;"938339898163171328";https://twitter.com/KatarzynaEstrel/status/938339898163171328;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-06 02:37;0;0;"Pewnie ktoś po tej szkole ojca Rydzyka";;;;"938311320847441920";https://twitter.com/KatarzynaEstrel/status/938311320847441920;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-06 02:35;0;1;"Ja od razu się zapisałam, jak zobaczyłam, że psychiatra pic.twitter.com/eo8SFzQTPf";;;;"938310902318759936";https://twitter.com/KatarzynaEstrel/status/938310902318759936;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-05 16:05;0;0;"Są takie dni, że...Dobranoc pic.twitter.com/YkWpsYBiOr";;;;"938152279273885696";https://twitter.com/KatarzynaEstrel/status/938152279273885696;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-05 13:16;0;1;"Jestem bezbożnicą, ale mini choinka musi być. Co poradzić, że te ozdóbki są takie bling -bling??? pic.twitter.com/tqbe3Alks9";;;;"938109764101459973";https://twitter.com/KatarzynaEstrel/status/938109764101459973;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-05 09:39;0;1;"Jedno drugiego nie wyklucza";;;;"938055300489326592";https://twitter.com/KatarzynaEstrel/status/938055300489326592;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-05 07:51;0;0;"Rebelia";;;;"938027972199698432";https://twitter.com/KatarzynaEstrel/status/938027972199698432;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-05 04:14;0;1;"Ze mną nikt, ale nie żałuję";;;;"937973517370511360";https://twitter.com/KatarzynaEstrel/status/937973517370511360;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-05 03:17;0;1;"Taki młody youtuber, który robi sobie bekę z przepychu";;;;"937959113832755200";https://twitter.com/KatarzynaEstrel/status/937959113832755200;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-05 03:00;0;1;"Niczym Lord Kruszwil Słyszałeś o nim?";;;;"937954800951549953";https://twitter.com/KatarzynaEstrel/status/937954800951549953;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-05 02:37;0;1;"Dzień dobry. A skąd te zęby? Podobno wszystkie wybite.";;;;"937949107112603650";https://twitter.com/KatarzynaEstrel/status/937949107112603650;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-04 16:49;1;4;"Dobranoc wszystkim. Przeżyliśmy kolejny poniedziałek! We are the champions! pic.twitter.com/aExMF5Q5Ji";;;;"937801090103414784";https://twitter.com/KatarzynaEstrel/status/937801090103414784;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-04 16:45;0;0;"Jak Łajka. Tylko Łajki było żal ;-)";;;;"937800121273782272";https://twitter.com/KatarzynaEstrel/status/937800121273782272;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-04 16:44;0;1;"Odpalą rakietę.I kierunek kosmos.";;;;"937799810253549573";https://twitter.com/KatarzynaEstrel/status/937799810253549573;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-04 16:42;0;1;"Tak jest, nie mogę się doczekać, zawsze się uśmieje na fotelu :-) Dr ma poczucie humoru, kiedyś mu palce poodgryzam. Ciągle mnie rozśmiesza.";;;;"937799208031178753";https://twitter.com/KatarzynaEstrel/status/937799208031178753;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-04 16:37;0;0;"Podobno :-) Wyszłam z wprawy, ale z tego co pamiętam jest nieźle :-)";;;;"937797976923295744";https://twitter.com/KatarzynaEstrel/status/937797976923295744;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-04 16:35;0;1;"Mój też wydaje się być bardzo ułożony";;;;"937797427368792065";https://twitter.com/KatarzynaEstrel/status/937797427368792065;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-04 16:31;0;1;"Hahaha ja też. Mam nadzieję, że mój stomatolog już wytrzeźwieje po Sylwestrze";;;;"937796507838963714";https://twitter.com/KatarzynaEstrel/status/937796507838963714;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-04 16:25;0;3;"Nie robię sobie noworocznych postanowień, tylko noworoczny przegląd . Pierwszy na tapecie: stomatolog. Już się zapisałam. polecam każdemu, kto ma zęby";;;;"937795080009732097";https://twitter.com/KatarzynaEstrel/status/937795080009732097;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-04 15:05;0;1;"Bestseller każdego oddziału Poczty Polskiej";;;;"937774884993884161";https://twitter.com/KatarzynaEstrel/status/937774884993884161;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-04 15:03;0;1;"Hahaha To dopiero autoreklama";;;;"937774415986741250";https://twitter.com/KatarzynaEstrel/status/937774415986741250;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-04 09:58;0;2;""PiS-owi spadło, Kasia" . Jakie miłe wieści od Taty Jeszcze poczekamy... Jeszcze im opadnie... pic.twitter.com/pHazEwStBA";;;;"937697677449588737";https://twitter.com/KatarzynaEstrel/status/937697677449588737;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-03 16:19;0;1;"Jak ktoś jest świadomy zaburzeń to jest w połowie zdrowy, tak sobie to tłumaczę A oni wymagają dożywotniej terapii";;;;"937431096270229505";https://twitter.com/KatarzynaEstrel/status/937431096270229505;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-03 16:17;1;4;"Takie mnie nerwy biorą na to. A KURWA mac małe przedsiębiorstwa mają w dupie";;;;"937430688340594691";https://twitter.com/KatarzynaEstrel/status/937430688340594691;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-03 16:14;0;3;"Wiedzą, że darmo leczysz a i tak z promocji nie skorzystają";;;;"937429838717218818";https://twitter.com/KatarzynaEstrel/status/937429838717218818;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-03 16:00;0;1;"Patrzę i nie wierzę. pic.twitter.com/mTgZOKxvbN";;;;"937426225164947463";https://twitter.com/KatarzynaEstrel/status/937426225164947463;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-03 15:56;0;2;"pic.twitter.com/HHr6hZcOdM";;;;"937425262941212672";https://twitter.com/KatarzynaEstrel/status/937425262941212672;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-03 15:12;0;1;"Ja akurat tam bywam od pn do pt, bo często robię zakupy do firmy, i wtedy też rządzą. Zawsze się ubawię tymi tekstami. Klient emeryt jest często bardziej awanturującym się";;;;"937414215597469696";https://twitter.com/KatarzynaEstrel/status/937414215597469696;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-03 15:05;0;1;"Ale fakt, i oni najwięcej się awanturują o te kasy. Bo im się zawsze strasznie spieszy.";;;;"937412441302069248";https://twitter.com/KatarzynaEstrel/status/937412441302069248;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-03 13:17;0;2;"Ja płacę tylko ZUS, ale to idzie na wszystkie przyjemności";;;;"937385256910454784";https://twitter.com/KatarzynaEstrel/status/937385256910454784;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-03 13:06;0;1;"Płyta "Jezus Maria Peszek". Podzielam wiele jej poglądów na religię i patriotyzm";;;;"937382644958072832";https://twitter.com/KatarzynaEstrel/status/937382644958072832;;Kalisz, Polska,None,Kalisz, Polska
KatarzynaEstrel;2017-12-03 13:05;0;1;"Oj, polecam :-) lubię np. Sorry Polsko";;;;"937382220150525954";https://twitter.com/KatarzynaEstrel/status/937382220150525954;;Kalisz, Polska,None,Kalisz, Polska
